Timestamp|Replay Lag (microseconds)
2021-09-27 04:31:39.933303+00|50706452
2021-09-27 04:31:41.005224+00|51576739
2021-09-27 04:31:42.067024+00|53137820
2021-09-27 04:31:43.134447+00|53910936
2021-09-27 04:31:44.206355+00|54745677
2021-09-27 04:31:45.276932+00|55546923
2021-09-27 04:31:46.352684+00|57129793
2021-09-27 04:31:47.424193+00|57927603
2021-09-27 04:31:48.497115+00|58791847
2021-09-27 04:31:49.569793+00|59403721
2021-09-27 04:31:50.642144+00|956783
2021-09-27 04:31:51.715101+00|1962752
2021-09-27 04:31:52.784047+00|2734729
2021-09-27 04:31:53.854964+00|3433920
2021-09-27 04:31:54.917999+00|4866270
2021-09-27 04:31:55.996667+00|5595909
2021-09-27 04:31:57.069163+00|6897555
2021-09-27 04:31:58.15685+00|7639023
2021-09-27 04:31:59.222371+00|8921905
2021-09-27 04:32:00.300123+00|9793034
2021-09-27 04:32:01.366578+00|10480309
2021-09-27 04:32:02.43694+00|11886625
2021-09-27 04:32:03.509424+00|12494630
2021-09-27 04:32:04.572782+00|13093626
2021-09-27 04:32:05.642316+00|14873423
2021-09-27 04:32:06.71611+00|15548803
2021-09-27 04:32:07.792298+00|16239613
2021-09-27 04:32:08.861876+00|17557784
2021-09-27 04:32:09.937432+00|18181526
2021-09-27 04:32:11.003181+00|19610627
2021-09-27 04:32:12.070509+00|20332001
2021-09-27 04:32:13.14532+00|21019734
2021-09-27 04:32:14.225762+00|22380611
2021-09-27 04:32:15.298275+00|23126877
2021-09-27 04:32:16.376962+00|24517283
2021-09-27 04:32:17.431966+00|25215924
2021-09-27 04:32:18.4968+00|26539782
2021-09-27 04:32:19.556025+00|27306997
2021-09-27 04:32:20.630334+00|28021129
2021-09-27 04:32:21.694415+00|28758540
2021-09-27 04:32:22.75824+00|30390060
2021-09-27 04:32:23.822073+00|31183641
2021-09-27 04:32:24.888983+00|31699029
2021-09-27 04:32:25.954631+00|33310437
2021-09-27 04:32:27.020602+00|33956907
2021-09-27 04:32:28.091565+00|35255365
2021-09-27 04:32:29.152272+00|35943738
2021-09-27 04:32:30.224955+00|36694935
2021-09-27 04:32:31.299645+00|38184663
2021-09-27 04:32:32.376128+00|38872174
2021-09-27 04:32:33.44763+00|39659505
2021-09-27 04:32:34.511776+00|41234793
2021-09-27 04:32:35.568238+00|41964855
2021-09-27 04:32:36.638528+00|42763589
2021-09-27 04:32:37.719771+00|43438418
2021-09-27 04:32:38.785313+00|44444611
2021-09-27 04:32:39.85906+00|46006794
2021-09-27 04:32:40.92448+00|46632416
2021-09-27 04:32:42.006228+00|48037742
2021-09-27 04:32:43.064468+00|48618372
2021-09-27 04:32:44.135477+00|49863177
2021-09-27 04:32:45.187728+00|50811190
2021-09-27 04:32:46.240155+00|51449977
2021-09-27 04:32:47.308076+00|53010852
2021-09-27 04:32:48.381987+00|53551985
2021-09-27 04:32:49.44781+00|54138680
2021-09-27 04:32:50.526018+00|55556154
2021-09-27 04:32:51.600998+00|56236978
2021-09-27 04:32:52.665499+00|56905932
2021-09-27 04:32:53.724103+00|58193100
2021-09-27 04:32:54.790995+00|58877872
2021-09-27 04:32:55.862476+00|59516917
2021-09-27 04:32:56.930042+00|902377
2021-09-27 04:32:57.999011+00|1406976
2021-09-27 04:32:59.069898+00|2043420
2021-09-27 04:33:00.14808+00|3449999
2021-09-27 04:33:01.215707+00|3892139
2021-09-27 04:33:02.296535+00|5120934
2021-09-27 04:33:03.36226+00|5869609
2021-09-27 04:33:04.437156+00|6939848
2021-09-27 04:33:05.512835+00|7086251
2021-09-27 04:33:06.567301+00|8639427
2021-09-27 04:33:07.626385+00|9334083
2021-09-27 04:33:08.684598+00|9925459
2021-09-27 04:33:09.754779+00|11299152
2021-09-27 04:33:10.822106+00|11882849
2021-09-27 04:33:11.874341+00|13106379
2021-09-27 04:33:12.944153+00|13955998
2021-09-27 04:33:14.003339+00|14817708
2021-09-27 04:33:15.07531+00|15561020
2021-09-27 04:33:16.139591+00|16270680
2021-09-27 04:33:17.20958+00|16909607
2021-09-27 04:33:18.272009+00|18257079
2021-09-27 04:33:19.351251+00|18959376
2021-09-27 04:33:20.422646+00|19459894
2021-09-27 04:33:21.481763+00|20739836
2021-09-27 04:33:22.55066+00|21427635
2021-09-27 04:33:23.622414+00|22103050
2021-09-27 04:33:24.694822+00|23592878
2021-09-27 04:33:25.761858+00|24477562
2021-09-27 04:33:26.831094+00|25251613
2021-09-27 04:33:27.891942+00|25624536
2021-09-27 04:33:28.958761+00|26549292
2021-09-27 04:33:30.032096+00|27450808
2021-09-27 04:33:31.09822+00|28335078
2021-09-27 04:33:32.16598+00|29255613
2021-09-27 04:33:33.229386+00|30197180
2021-09-27 04:33:34.293298+00|30766375
2021-09-27 04:33:35.361868+00|31204741
2021-09-27 04:33:36.430697+00|32520738
2021-09-27 04:33:37.495155+00|33193375
2021-09-27 04:33:38.564861+00|34541710
2021-09-27 04:33:39.642216+00|35381443
2021-09-27 04:33:40.714146+00|36034750
2021-09-27 04:33:41.779345+00|37213136
2021-09-27 04:33:42.841321+00|38086045
2021-09-27 04:33:43.903815+00|38973173
2021-09-27 04:33:44.972134+00|39621745
2021-09-27 04:33:46.037413+00|40801331
2021-09-27 04:33:47.114162+00|41760498
2021-09-27 04:33:48.170935+00|42278154
2021-09-27 04:33:49.235882+00|42762337
2021-09-27 04:33:50.311762+00|44309363
2021-09-27 04:33:51.389769+00|45166304
2021-09-27 04:33:52.451032+00|46065391
2021-09-27 04:33:53.520938+00|46276344
2021-09-27 04:33:54.588194+00|47831307
2021-09-27 04:33:55.660794+00|47941597
2021-09-27 04:33:56.724521+00|49450817
2021-09-27 04:33:57.785574+00|50507728
2021-09-27 04:33:58.861535+00|51151514
2021-09-27 04:33:59.90952+00|52271187
2021-09-27 04:34:00.972255+00|53158300
2021-09-27 04:34:02.030535+00|53406759
2021-09-27 04:34:03.093676+00|54675548
2021-09-27 04:34:04.160166+00|55839804
2021-09-27 04:34:05.231305+00|56813640
2021-09-27 04:34:06.297758+00|57256796
2021-09-27 04:34:07.36151+00|58573445
2021-09-27 04:34:08.439645+00|59562013
2021-09-27 04:34:09.517989+00|206678
2021-09-27 04:34:10.587332+00|1057471
2021-09-27 04:34:11.656602+00|2115138
2021-09-27 04:34:12.730265+00|2959389
2021-09-27 04:34:13.79805+00|3731448
2021-09-27 04:34:14.870517+00|4498217
2021-09-27 04:34:15.940508+00|5584329
2021-09-27 04:34:17.01266+00|6472710
2021-09-27 04:34:18.096749+00|7192143
2021-09-27 04:34:19.169263+00|8067735
2021-09-27 04:34:20.250628+00|8766545
2021-09-27 04:34:21.314289+00|9525601
2021-09-27 04:34:22.381734+00|10267822
2021-09-27 04:34:23.448031+00|10991286
2021-09-27 04:34:24.513278+00|11754460
2021-09-27 04:34:25.569566+00|12524499
2021-09-27 04:34:26.62989+00|13253436
2021-09-27 04:34:27.701463+00|14081447
2021-09-27 04:34:28.776841+00|14885629
2021-09-27 04:34:29.842217+00|15681150
2021-09-27 04:34:30.91627+00|16547729
2021-09-27 04:34:31.98217+00|17385755
2021-09-27 04:34:33.054239+00|18308150
2021-09-27 04:34:34.130118+00|18743616
2021-09-27 04:34:35.202339+00|19758444
2021-09-27 04:34:36.272211+00|20445624
2021-09-27 04:34:37.350171+00|21156026
2021-09-27 04:34:38.422345+00|21798817
2021-09-27 04:34:39.500517+00|22769096
2021-09-27 04:34:40.557552+00|23140448
2021-09-27 04:34:41.631145+00|24260014
2021-09-27 04:34:42.702766+00|24892393
2021-09-27 04:34:43.770434+00|25874125
2021-09-27 04:34:44.83429+00|26561272
2021-09-27 04:34:45.906261+00|27171336
2021-09-27 04:34:46.982385+00|28167837
2021-09-27 04:34:48.054604+00|29089871
2021-09-27 04:34:49.117652+00|29658898
2021-09-27 04:34:50.179732+00|30374102
2021-09-27 04:34:51.249553+00|31089142
2021-09-27 04:34:52.320042+00|31910458
2021-09-27 04:34:53.387824+00|32843538
2021-09-27 04:34:54.457727+00|33677887
2021-09-27 04:34:55.524635+00|34278416
2021-09-27 04:34:56.580679+00|35111357
2021-09-27 04:34:57.648258+00|35908326
2021-09-27 04:34:58.711842+00|36642775
2021-09-27 04:34:59.780561+00|37261551
2021-09-27 04:35:00.849398+00|38243243
2021-09-27 04:35:01.915498+00|39009243
2021-09-27 04:35:02.987852+00|39808656
2021-09-27 04:35:04.061031+00|40469513
2021-09-27 04:35:05.118781+00|41262045
2021-09-27 04:35:06.181599+00|42016809
2021-09-27 04:35:07.253994+00|42804530
2021-09-27 04:35:08.310198+00|43747546
2021-09-27 04:35:09.375296+00|44537762
2021-09-27 04:35:10.440881+00|45547993
2021-09-27 04:35:11.502634+00|46396813
2021-09-27 04:35:12.566409+00|47603850
2021-09-27 04:35:13.625097+00|48022997
2021-09-27 04:35:14.691588+00|49370265
2021-09-27 04:35:15.752906+00|50350052
2021-09-27 04:35:16.825804+00|51261094
2021-09-27 04:35:17.896256+00|52107471
2021-09-27 04:35:18.961997+00|53118546
2021-09-27 04:35:20.036724+00|53941238
2021-09-27 04:35:21.096715+00|54899083
2021-09-27 04:35:22.169577+00|55903503
2021-09-27 04:35:23.241377+00|56870303
2021-09-27 04:35:24.311894+00|57878563
2021-09-27 04:35:25.382851+00|58742952
2021-09-27 04:35:26.451149+00|59840652
2021-09-27 04:35:27.517155+00|817348
2021-09-27 04:35:28.587593+00|1630103
2021-09-27 04:35:29.656829+00|2467249
2021-09-27 04:35:30.719672+00|3425825
2021-09-27 04:35:31.784234+00|4690651
2021-09-27 04:35:32.861143+00|5733115
2021-09-27 04:35:33.915368+00|6653388
2021-09-27 04:35:34.983516+00|7492014
2021-09-27 04:35:36.041917+00|8363596
2021-09-27 04:35:37.115411+00|9198898
2021-09-27 04:35:38.176165+00|10280836
2021-09-27 04:35:39.240984+00|10955506
2021-09-27 04:35:40.307852+00|12670136
2021-09-27 04:35:41.370948+00|13481539
2021-09-27 04:35:42.441554+00|14318927
2021-09-27 04:35:43.50684+00|15324610
2021-09-27 04:35:44.575854+00|16147525
2021-09-27 04:35:45.643192+00|17033634
2021-09-27 04:35:46.713275+00|18636130
2021-09-27 04:35:47.784634+00|19544907
2021-09-27 04:35:48.855219+00|20576231
2021-09-27 04:35:49.929716+00|21375780
2021-09-27 04:35:50.997248+00|22126677
2021-09-27 04:35:52.058611+00|22952006
2021-09-27 04:35:53.124869+00|23816280
2021-09-27 04:35:54.197829+00|25408375
2021-09-27 04:35:55.271544+00|26284622
2021-09-27 04:35:56.323402+00|27219356
2021-09-27 04:35:57.397924+00|28168344
2021-09-27 04:35:58.467355+00|28953817
2021-09-27 04:35:59.534479+00|29740116
2021-09-27 04:36:00.58764+00|30785428
2021-09-27 04:36:01.664518+00|31751989
2021-09-27 04:36:02.735511+00|33207372
2021-09-27 04:36:03.808227+00|33447087
2021-09-27 04:36:04.867376+00|35053351
2021-09-27 04:36:05.92335+00|35965377
2021-09-27 04:36:06.994469+00|36717458
2021-09-27 04:36:08.059864+00|37528700
2021-09-27 04:36:09.122533+00|39016852
2021-09-27 04:36:10.186966+00|39889250
2021-09-27 04:36:11.250315+00|40613435
2021-09-27 04:36:12.313371+00|41531606
2021-09-27 04:36:13.38662+00|42530197
2021-09-27 04:36:14.456644+00|43656141
2021-09-27 04:36:15.527849+00|44579555
2021-09-27 04:36:16.604417+00|45593098
2021-09-27 04:36:17.675482+00|46947793
2021-09-27 04:36:18.745403+00|47256370
2021-09-27 04:36:19.813726+00|48902965
2021-09-27 04:36:20.885291+00|49406038
2021-09-27 04:36:21.954591+00|50216408
2021-09-27 04:36:23.041973+00|51292377
2021-09-27 04:36:24.104075+00|52689384
2021-09-27 04:36:25.158365+00|53278055
2021-09-27 04:36:26.228234+00|54530362
2021-09-27 04:36:27.286538+00|54789064
2021-09-27 04:36:28.358242+00|56526498
2021-09-27 04:36:29.413985+00|57255470
2021-09-27 04:36:30.484707+00|58082313
2021-09-27 04:36:31.548655+00|59500093
2021-09-27 04:36:32.62767+00|412927
2021-09-27 04:36:33.691025+00|1001624
2021-09-27 04:36:34.757614+00|1915285
2021-09-27 04:36:35.811005+00|3133069
2021-09-27 04:36:36.880152+00|3867846
2021-09-27 04:36:37.944849+00|5100062
2021-09-27 04:36:39.017694+00|5619190
2021-09-27 04:36:40.091381+00|6724345
2021-09-27 04:36:41.167201+00|7519356
2021-09-27 04:36:42.231354+00|8203563
2021-09-27 04:36:43.295331+00|9536326
2021-09-27 04:36:44.360528+00|10490788
2021-09-27 04:36:45.439343+00|11157086
2021-09-27 04:36:46.50929+00|12159795
2021-09-27 04:36:47.575055+00|13339434
2021-09-27 04:36:48.651044+00|14405718
2021-09-27 04:36:49.702094+00|15327799
2021-09-27 04:36:50.752173+00|15501537
2021-09-27 04:36:51.816418+00|17085733
2021-09-27 04:36:52.872651+00|17782446
2021-09-27 04:36:53.937005+00|18264642
2021-09-27 04:36:55.004359+00|19776955
2021-09-27 04:36:56.076372+00|20701488
2021-09-27 04:36:57.142679+00|21369064
2021-09-27 04:36:58.226762+00|22488060
2021-09-27 04:36:59.287523+00|23411709
2021-09-27 04:37:00.36475+00|24158737
2021-09-27 04:37:01.436595+00|24768367
2021-09-27 04:37:02.5082+00|26184243
2021-09-27 04:37:03.584637+00|26719335
2021-09-27 04:37:04.654357+00|27780113
2021-09-27 04:37:05.723712+00|28689314
2021-09-27 04:37:06.790749+00|29680538
2021-09-27 04:37:07.860693+00|30321796
2021-09-27 04:37:08.925193+00|31228831
2021-09-27 04:37:09.992716+00|32089160
2021-09-27 04:37:11.067128+00|33024036
2021-09-27 04:37:12.141992+00|33585735
2021-09-27 04:37:13.207855+00|34364441
2021-09-27 04:37:14.273438+00|34993705
2021-09-27 04:37:15.331583+00|36345268
2021-09-27 04:37:16.397533+00|37182343
2021-09-27 04:37:17.450009+00|37582986
2021-09-27 04:37:18.511872+00|38522728
2021-09-27 04:37:19.568325+00|39366475
2021-09-27 04:37:20.636335+00|40055401
2021-09-27 04:37:21.708575+00|40891436
2021-09-27 04:37:22.767319+00|41555560
2021-09-27 04:37:23.819811+00|42259104
2021-09-27 04:37:24.887958+00|42718837
2021-09-27 04:37:25.959577+00|43766020
2021-09-27 04:37:27.034044+00|44532348
2021-09-27 04:37:28.119562+00|44609837
2021-09-27 04:37:29.190211+00|45954488
2021-09-27 04:37:30.264107+00|46334499
2021-09-27 04:37:31.341792+00|46894743
2021-09-27 04:37:32.417845+00|47556660
2021-09-27 04:37:33.485653+00|48395606
2021-09-27 04:37:34.562369+00|48610413
2021-09-27 04:37:35.632226+00|49311951
2021-09-27 04:37:36.688719+00|49827297
2021-09-27 04:37:37.742509+00|50236177
2021-09-27 04:37:38.804326+00|50850314
2021-09-27 04:37:39.868082+00|51083582
2021-09-27 04:37:40.9352+00|51824978
2021-09-27 04:37:41.991415+00|52379282
2021-09-27 04:37:43.063443+00|53584355
2021-09-27 04:37:44.128725+00|54700327
2021-09-27 04:37:45.201878+00|55361737
2021-09-27 04:37:46.252785+00|56486291
2021-09-27 04:37:47.327636+00|57232978
2021-09-27 04:37:48.389552+00|58269354
2021-09-27 04:37:49.455981+00|59149027
2021-09-27 04:37:50.517466+00|59661998
2021-09-27 04:37:51.580306+00|530420
2021-09-27 04:37:52.6549+00|1681235
2021-09-27 04:37:53.730051+00|2790646
2021-09-27 04:37:54.79483+00|3899039
2021-09-27 04:37:55.870053+00|4821004
2021-09-27 04:37:56.939659+00|4979201
2021-09-27 04:37:58.009384+00|6201826
2021-09-27 04:37:59.068659+00|7364383
2021-09-27 04:38:00.136566+00|8084607
2021-09-27 04:38:01.20615+00|9235694
2021-09-27 04:38:02.264051+00|10341881
2021-09-27 04:38:03.331335+00|11034163
2021-09-27 04:38:04.394325+00|12089790
2021-09-27 04:38:05.457056+00|13112272
2021-09-27 04:38:06.528733+00|14233556
2021-09-27 04:38:07.594218+00|15044153
2021-09-27 04:38:08.646077+00|16004768
2021-09-27 04:38:09.709547+00|16701959
2021-09-27 04:38:10.777341+00|18001585
2021-09-27 04:38:11.845742+00|18817487
2021-09-27 04:38:12.917114+00|19360294
2021-09-27 04:38:13.988086+00|20760717
2021-09-27 04:38:15.049892+00|21306904
2021-09-27 04:38:16.118722+00|22634198
2021-09-27 04:38:17.188296+00|23306278
2021-09-27 04:38:18.257714+00|23940842
2021-09-27 04:38:19.331839+00|25335552
2021-09-27 04:38:20.385592+00|26082861
2021-09-27 04:38:21.458317+00|27109195
2021-09-27 04:38:22.525142+00|27862191
2021-09-27 04:38:23.585416+00|28612837
2021-09-27 04:38:24.651067+00|29840396
2021-09-27 04:38:25.705241+00|30568845
2021-09-27 04:38:26.768913+00|31408153
2021-09-27 04:38:27.831727+00|32531679
2021-09-27 04:38:28.911135+00|33293038
2021-09-27 04:38:29.974381+00|34025459
2021-09-27 04:38:31.047154+00|34526586
2021-09-27 04:38:32.113556+00|36049470
2021-09-27 04:38:33.172737+00|36674785
2021-09-27 04:38:34.230153+00|37611082
2021-09-27 04:38:35.303753+00|39030479
2021-09-27 04:38:36.376288+00|39892673
2021-09-27 04:38:37.449473+00|40576413
2021-09-27 04:38:38.519644+00|41674707
2021-09-27 04:38:39.583451+00|42716358
2021-09-27 04:38:40.653336+00|43337953
2021-09-27 04:38:41.722334+00|44126030
2021-09-27 04:38:42.787994+00|44855564
2021-09-27 04:38:43.846633+00|46159508
2021-09-27 04:38:44.914621+00|47128373
2021-09-27 04:38:45.979777+00|47861795
2021-09-27 04:38:47.049018+00|49132371
2021-09-27 04:38:48.106582+00|49975271
2021-09-27 04:38:49.174039+00|50752895
2021-09-27 04:38:50.241522+00|51827265
2021-09-27 04:38:51.304533+00|52442315
2021-09-27 04:38:52.373316+00|53307158
2021-09-27 04:38:53.44146+00|54359724
2021-09-27 04:38:54.508784+00|55188365
2021-09-27 04:38:55.575563+00|55745562
2021-09-27 04:38:56.648888+00|56865873
2021-09-27 04:38:57.715673+00|57694504
2021-09-27 04:38:58.782753+00|58322472
2021-09-27 04:38:59.844637+00|59214165
2021-09-27 04:39:00.910162+00|98567
2021-09-27 04:39:01.974724+00|1057910
2021-09-27 04:39:03.038319+00|2062904
2021-09-27 04:39:04.105311+00|2988862
2021-09-27 04:39:05.170438+00|3547030
2021-09-27 04:39:06.244752+00|4871342
2021-09-27 04:39:07.313893+00|5818286
2021-09-27 04:39:08.366845+00|6636676
2021-09-27 04:39:09.418554+00|7553756
2021-09-27 04:39:10.490128+00|8422520
2021-09-27 04:39:11.543047+00|9362177
2021-09-27 04:39:12.594855+00|10272184
2021-09-27 04:39:13.657076+00|11204138
2021-09-27 04:39:14.713675+00|12083210
2021-09-27 04:39:15.781495+00|12945354
2021-09-27 04:39:16.844307+00|13847751
2021-09-27 04:39:17.897075+00|14879079
2021-09-27 04:39:18.968949+00|15820711
2021-09-27 04:39:20.034413+00|16954562
2021-09-27 04:39:21.107278+00|17711432
2021-09-27 04:39:22.16884+00|18503955
2021-09-27 04:39:23.250369+00|19449334
2021-09-27 04:39:24.315388+00|20215228
2021-09-27 04:39:25.387225+00|21750716
2021-09-27 04:39:26.45947+00|22050172
2021-09-27 04:39:27.526571+00|23779731
2021-09-27 04:39:28.60673+00|24483768
2021-09-27 04:39:29.674311+00|25452062
2021-09-27 04:39:30.743732+00|26178106
2021-09-27 04:39:31.813538+00|27638071
2021-09-27 04:39:32.880415+00|28675133
2021-09-27 04:39:33.945542+00|29428957
2021-09-27 04:39:35.022758+00|30150483
2021-09-27 04:39:36.101853+00|31663138
2021-09-27 04:39:37.161821+00|32653348
2021-09-27 04:39:38.231251+00|33592958
2021-09-27 04:39:39.297576+00|34390628
2021-09-27 04:39:40.348742+00|35337634
2021-09-27 04:39:41.412007+00|35993924
2021-09-27 04:39:42.464843+00|36774261
2021-09-27 04:39:43.531744+00|38404948
2021-09-27 04:39:44.595416+00|39293975
2021-09-27 04:39:45.654192+00|39941035
2021-09-27 04:39:46.710255+00|41400899
2021-09-27 04:39:47.780183+00|41680346
2021-09-27 04:39:48.84406+00|43306948
2021-09-27 04:39:49.915987+00|44379525
2021-09-27 04:39:50.993673+00|45107346
2021-09-27 04:39:52.059271+00|46026313
2021-09-27 04:39:53.11373+00|47109259
2021-09-27 04:39:54.179183+00|48057053
2021-09-27 04:39:55.247711+00|48814466
2021-09-27 04:39:56.305644+00|50189562
2021-09-27 04:39:57.360179+00|51208923
2021-09-27 04:39:58.433298+00|52040926
2021-09-27 04:39:59.504134+00|52984720
2021-09-27 04:40:00.577366+00|53880086
2021-09-27 04:40:01.634872+00|54831719
2021-09-27 04:40:02.702888+00|55641942
2021-09-27 04:40:03.754794+00|56468343
2021-09-27 04:40:04.818077+00|58111054
2021-09-27 04:40:05.8914+00|59077994
2021-09-27 04:40:06.961527+00|59997754
2021-09-27 04:40:08.025155+00|627786
2021-09-27 04:40:09.093208+00|1622829
2021-09-27 04:40:10.164882+00|2483358
2021-09-27 04:40:11.233416+00|3866840
2021-09-27 04:40:12.305003+00|4810005
2021-09-27 04:40:13.371947+00|5644851
2021-09-27 04:40:14.438734+00|6555837
2021-09-27 04:40:15.517879+00|7141361
2021-09-27 04:40:16.594983+00|7880324
2021-09-27 04:40:17.665082+00|8738364
2021-09-27 04:40:18.731288+00|9604165
2021-09-27 04:40:19.809893+00|11041998
2021-09-27 04:40:20.876854+00|11953448
2021-09-27 04:40:21.943391+00|12791620
2021-09-27 04:40:22.992131+00|13074973
2021-09-27 04:40:24.067405+00|14599160
2021-09-27 04:40:25.119141+00|15357033
2021-09-27 04:40:26.190877+00|15603791
2021-09-27 04:40:27.254102+00|16851867
2021-09-27 04:40:28.322514+00|17544808
2021-09-27 04:40:29.395112+00|18687623
2021-09-27 04:40:30.460052+00|19551142
2021-09-27 04:40:31.534055+00|19911272
2021-09-27 04:40:32.598917+00|21171114
2021-09-27 04:40:33.664505+00|21583250
2021-09-27 04:40:34.724507+00|22915511
2021-09-27 04:40:35.796536+00|23782811
2021-09-27 04:40:36.876406+00|24472715
2021-09-27 04:40:37.955254+00|25624548
2021-09-27 04:40:39.025423+00|26306516
2021-09-27 04:40:40.091691+00|27186560
2021-09-27 04:40:41.163216+00|27822407
2021-09-27 04:40:42.221398+00|28803412
2021-09-27 04:40:43.287391+00|29785853
2021-09-27 04:40:44.355053+00|30770458
2021-09-27 04:40:45.41804+00|31557905
2021-09-27 04:40:46.487648+00|31753017
2021-09-27 04:40:47.555416+00|33293064
2021-09-27 04:40:48.619323+00|34191846
2021-09-27 04:40:49.689165+00|34628921
2021-09-27 04:40:50.760355+00|35865036
2021-09-27 04:40:51.830317+00|36626192
2021-09-27 04:40:52.903126+00|37210756
2021-09-27 04:40:53.97109+00|38457606
2021-09-27 04:40:55.036246+00|39235004
2021-09-27 04:40:56.10695+00|39736534
2021-09-27 04:40:57.170648+00|40419869
2021-09-27 04:40:58.246438+00|41692591
2021-09-27 04:40:59.315078+00|42196755
2021-09-27 04:41:00.386771+00|43186334
2021-09-27 04:41:01.45225+00|43677958
2021-09-27 04:41:02.518601+00|44576556
2021-09-27 04:41:03.594748+00|45041404
2021-09-27 04:41:04.672743+00|45733492
2021-09-27 04:41:05.75278+00|45936969
2021-09-27 04:41:06.8274+00|47062651
2021-09-27 04:41:07.905127+00|47307667
2021-09-27 04:41:08.976505+00|48183742
2021-09-27 04:41:10.040426+00|48559837
2021-09-27 04:41:11.107132+00|49367462
2021-09-27 04:41:12.17443+00|50019997
2021-09-27 04:41:13.242838+00|50407105
2021-09-27 04:41:14.311519+00|51343673
2021-09-27 04:41:15.373635+00|51850410
2021-09-27 04:41:16.441632+00|52091326
2021-09-27 04:41:17.508703+00|53091897
2021-09-27 04:41:18.570406+00|53018639
2021-09-27 04:41:19.637937+00|54229773
2021-09-27 04:41:20.70201+00|55350960
2021-09-27 04:41:21.775292+00|55948537
2021-09-27 04:41:22.851927+00|56949183
2021-09-27 04:41:23.92789+00|57824247
2021-09-27 04:41:24.996202+00|58434687
2021-09-27 04:41:26.071678+00|59031459
2021-09-27 04:41:27.144031+00|297555
2021-09-27 04:41:28.213193+00|1412218
2021-09-27 04:41:29.282934+00|1412218
2021-09-27 04:41:30.351217+00|3166177
2021-09-27 04:41:31.420531+00|4184337
2021-09-27 04:41:32.478999+00|5235439
2021-09-27 04:41:33.54891+00|6115178
2021-09-27 04:41:34.623805+00|6811254
2021-09-27 04:41:35.68941+00|7416054
2021-09-27 04:41:36.75514+00|8412396
2021-09-27 04:41:37.820644+00|9116778
2021-09-27 04:41:38.883868+00|10211252
2021-09-27 04:41:39.951068+00|10855115
2021-09-27 04:41:41.012922+00|11909183
2021-09-27 04:41:42.08009+00|12562044
2021-09-27 04:41:43.146059+00|13776729
2021-09-27 04:41:44.211484+00|14317911
2021-09-27 04:41:45.276523+00|15390762
2021-09-27 04:41:46.345564+00|15917014
2021-09-27 04:41:47.411763+00|17117447
2021-09-27 04:41:48.489134+00|17728239
2021-09-27 04:41:49.559545+00|18640663
2021-09-27 04:41:50.626279+00|19885953
2021-09-27 04:41:51.68831+00|20423296
2021-09-27 04:41:52.755844+00|21079178
2021-09-27 04:41:53.825589+00|22580394
2021-09-27 04:41:54.895865+00|22580394
2021-09-27 04:41:55.965569+00|24043642
2021-09-27 04:41:57.038035+00|25291231
2021-09-27 04:41:58.093651+00|26359796
2021-09-27 04:41:59.162661+00|27329937
2021-09-27 04:42:00.218624+00|27917651
2021-09-27 04:42:01.276338+00|29293111
2021-09-27 04:42:02.344368+00|30224173
2021-09-27 04:42:03.403426+00|31129505
2021-09-27 04:42:04.475924+00|31168142
2021-09-27 04:42:05.541188+00|32432304
2021-09-27 04:42:06.600524+00|33789131
2021-09-27 04:42:07.661495+00|34796532
2021-09-27 04:42:08.731748+00|35452103
2021-09-27 04:42:09.800301+00|36362801
2021-09-27 04:42:10.872895+00|36362801
2021-09-27 04:42:11.937495+00|38193089
2021-09-27 04:42:13.005762+00|38193089
2021-09-27 04:42:14.074399+00|40034220
2021-09-27 04:42:15.14593+00|41288663
2021-09-27 04:42:16.212927+00|42538796
2021-09-27 04:42:17.285264+00|43280396
2021-09-27 04:42:18.344575+00|43280396
2021-09-27 04:42:19.403585+00|45324064
2021-09-27 04:42:20.472023+00|46188481
2021-09-27 04:42:21.532895+00|46337007
2021-09-27 04:42:22.608685+00|48296721
2021-09-27 04:42:23.678285+00|48318788
2021-09-27 04:42:24.732785+00|50143013
2021-09-27 04:42:25.798034+00|50420168
2021-09-27 04:42:26.858677+00|51816036
2021-09-27 04:42:27.9202+00|52930308
2021-09-27 04:42:28.987567+00|54093617
2021-09-27 04:42:30.061899+00|54093617
2021-09-27 04:42:31.120004+00|56041337
2021-09-27 04:42:32.183482+00|56739064
2021-09-27 04:42:33.254566+00|58058615
2021-09-27 04:42:34.33168+00|59246792
2021-09-27 04:42:35.399683+00|183061
2021-09-27 04:42:36.465882+00|1306187
2021-09-27 04:42:37.532759+00|1834710
2021-09-27 04:42:38.596523+00|2689894
2021-09-27 04:42:39.654977+00|3623546
2021-09-27 04:42:40.721102+00|5027995
2021-09-27 04:42:41.793286+00|6098729
2021-09-27 04:42:42.863147+00|7308090
2021-09-27 04:42:43.936927+00|8090307
2021-09-27 04:42:45.00399+00|8643198
2021-09-27 04:42:46.072613+00|9702861
2021-09-27 04:42:47.138251+00|10962354
2021-09-27 04:42:48.21963+00|12023142
2021-09-27 04:42:49.282055+00|13313619
2021-09-27 04:42:50.348486+00|13867938
2021-09-27 04:42:51.407838+00|14737697
2021-09-27 04:42:52.46648+00|16208098
2021-09-27 04:42:53.540299+00|17312769
2021-09-27 04:42:54.595943+00|18054383
2021-09-27 04:42:55.664179+00|18054383
2021-09-27 04:42:56.738978+00|20354820
